feature,importance_mean,importance_std,importance_values
244.4,0.00033898305084748557,0.003197959705781916,"[0.003389830508474634, 0.003389830508474634, -0.006779661016949157, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, -0.003389830508474523, 0.0]"
773,0.0003389830508474745,0.0028158046992942556,"[0.0, -0.003389830508474523, 0.0, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.003389830508474634, -0.003389830508474523]"
627.2,0.0003389830508474745,0.0018254795956388233,"[0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0]"
470,0.0003389830508474745,0.0018254795956388233,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, -0.003389830508474523, 0.0, 0.0, 0.003389830508474634]"
367.8,0.0003389830508474745,0.0018254795956388233,"[0.003389830508474634, 0.0, 0.0, 0.0, -0.003389830508474523, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
251.1,0.0003389830508474634,0.00101694915254239,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
690.1,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
571.8,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
380.4,0.0003389830508474634,0.00101694915254239,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
727,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
702.2,0.0003389830508474634,0.00101694915254239,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367.2,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
689,0.0003389830508474634,0.00101694915254239,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
694,0.0003389830508474634,0.00101694915254239,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
